,Year,Shares,Fuel,Weight (kg),Engine effect (kW),Prices (2015-DKK),key,Cost/km (DKK),Make,Fuel-size segment,kmL,Benzin,Diesel,El
1458,2015,2.84e-05,Diesel,2060,110.0,224155.0,mitsubishi-asx-2015-Diesel,0.509009009,mitsubishi,DieselLarge,19.6,0,1,0
1459,2015,2.77e-05,Diesel,1615,66.0,138591.0,nissan-note-2015-Diesel,0.395104895,nissan,DieselSmall,28.6,0,1,0
1460,2015,2.65e-05,Benzin,1857,60.5,149989.0,dacia-lodgy-2015-Benzin,0.886713287,dacia,BenzinLarge,14.3,1,0,0
1461,2015,2.54e-05,Diesel,2090,133.0,467153.0,volvo-s60-2015-Diesel,0.418518519,volvo,DieselLarge,23.3,0,1,0
1462,2015,2.47e-05,Benzin,2290,118.0,386893.0,ford-mondeo-2015-Benzin,0.823376623,ford,BenzinLarge,15.4,1,0,0
1463,2015,2.39e-05,Benzin,2295,245.0,1089577.0,audi-s5-2015-Benzin,0.975384615,audi,BenzinLarge,12.7,1,0,0
1464,2015,2.39e-05,Benzin,2015,110.0,434903.0,subaru-forester-2015-Benzin,0.823376623,subaru,BenzinLarge,15.4,1,0,0
1465,2015,2.31e-05,Diesel,1725,66.0,189901.0,seat-toledo-2015-Diesel,0.452,seat,DieselSmall,25.0,0,1,0
1466,2015,2.12e-05,Diesel,1940,85.0,242675.0,kia-sportage-2015-Diesel,0.588541667,kia,DieselSmall,19.2,0,1,0
1467,2015,2.05e-05,Diesel,2570,190.0,1472695.0,audi-a8-2015-Diesel,0.676646707,audi,DieselLarge,16.7,0,1,0
1468,2015,1.86e-05,Benzin,2505,412.0,1738190.0,audi-s7-2015-Benzin,1.243137255,audi,BenzinLarge,10.8,1,0,0
1469,2015,1.82e-05,Benzin,2130,140.0,444618.0,volvo-v60-2015-Benzin,0.737209302,volvo,BenzinLarge,9.8,1,0,0
1470,2015,1.59e-05,Benzin,1950,96.0,299989.0,peugeot-3008-2015-Benzin,0.621568627,peugeot,BenzinLarge,20.4,1,0,0
1471,2015,1.18e-05,Benzin,2590,382.0,2434625.0,audi-s8-2015-Benzin,1.268,audi,BenzinLarge,10.4,1,0,0
1472,2015,0.000127817,El,1965,65.0,164900.0,renault-zoe-2015-El,0.208484764,renault,ElSmall,240.0,0,0,1
1473,2015,8.04e-05,Diesel,2955,283.0,2071028.0,porsche-cayenne-2015-Diesel,0.904,porsche,DieselLarge,14.7,0,1,0
1474,2015,1.59e-05,Diesel,2180,110.0,599900.0,subaru-outback-2015-Diesel,0.68902439,subaru,DieselLarge,16.4,0,1,0
1475,2015,0.00115,El,2590,62.0,711000.0,tesla-model-s-2015-El,0.366140598,tesla,ElLarge,528.0,0,0,1
1476,2016,1.85e-05,Diesel,2780,190.0,1209471.585,bmw-x6-2016-Diesel,0.595808383,bmw,DieselLarge,15.1,0,1,0
1477,2016,1.62e-05,Benzin,1865,103.0,276164.5065,jeep-renegade-2016-Benzin,0.694610778,jeep,BenzinLarge,16.7,1,0,0
1478,2016,2.79e-05,Diesel,1905,88.0,276164.5065,jeep-renegade-2016-Diesel,0.438325991,jeep,DieselSmall,22.7,0,1,0
1479,2016,1.92e-05,Benzin,1705,75.0,244664.008,mini-one-2016-Benzin,0.58,mini,BenzinSmall,20.8,1,0,0
1480,2016,0.001442033,Benzin,1240,51.0,89721.8345,citron-c1-2016-Benzin,0.497854077,citron,BenzinSmall,26.3,1,0,0
1481,2016,0.000373693,Benzin,1525,60.0,118767.6969,citron-c3-2016-Benzin,0.497854077,citron,BenzinSmall,23.3,1,0,0
1482,2016,0.000889028,Diesel,1652,73.0,149451.6451,citron-c3-2016-Diesel,0.298798799,citron,DieselSmall,33.3,0,1,0
1483,2016,0.000412871,Diesel,1860,88.0,199394.8156,citron-c4-2016-Diesel,0.357913669,citron,DieselSmall,27.0,0,1,0
1484,2016,0.000482938,Diesel,1610,73.0,199389.8305,citron-c4-cactus-2016-Diesel,0.308049536,citron,DieselSmall,32.3,0,1,0
1485,2016,0.000412117,Diesel,2205,88.0,344958.1256,citron-grand-c4-picasso-2016-Diesel,0.388671875,citron,DieselLarge,25.0,0,1,0
1486,2016,0.000115649,El,1620,75.0,284146.5603,bmw-i3-2016-El,0.200503909,bmw,ElSmall,250.0,0,0,1
1487,2016,0.000309276,Benzin,1900,92.0,267036.8893,ford-c-max-2016-Benzin,0.591836735,ford,BenzinLarge,15.4,1,0,0
1488,2016,0.000247496,Diesel,2050,88.0,296331.007,ford-c-max-2016-Diesel,0.478365385,ford,DieselSmall,24.4,0,1,0
1489,2016,0.000423418,Diesel,2540,110.3,536388.8335,ford-s-max-2016-Diesel,0.4975,ford,DieselLarge,20.0,0,1,0
1490,2016,0.000158594,Benzin,2075,114.0,343270.1894,honda-cr-v-2016-Benzin,0.859259259,honda,BenzinLarge,13.9,1,0,0
1491,2016,0.000231298,Diesel,2100,118.0,378863.4098,honda-cr-v-2016-Diesel,0.438325991,honda,DieselLarge,22.7,0,1,0
1492,2016,4.97e-05,Benzin,3050,382.0,1928898.305,porsche-cayenne-2016-Benzin,0.659090909,porsche,BenzinLarge,7.4,1,0,0
1493,2016,5.58e-05,Diesel,3000,193.0,1928898.305,porsche-cayenne-2016-Diesel,0.81557377,porsche,DieselLarge,10.9,0,1,0
1494,2016,0.003133446,Diesel,1680,73.0,147549.3519,peugeot-208-2016-Diesel,0.298798799,peugeot,DieselSmall,33.3,0,1,0
1495,2016,0.002384177,Diesel,1810,88.0,236284.1476,peugeot-308-2016-Diesel,0.308049536,peugeot,DieselSmall,32.3,0,1,0
1496,2016,0.002109934,Benzin,1565,51.0,130602.1934,toyota-yaris-2016-Benzin,0.382838284,toyota,BenzinSmall,23.3,1,0,0
1497,2016,0.0020361,Benzin,1240,51.0,103383.8485,toyota-aygo-2016-Benzin,0.441064639,toyota,BenzinSmall,26.3,1,0,0
1498,2016,0.001773912,Benzin,1278,55.0,79751.74477,opel-karl-2016-Benzin,0.475409836,opel,BenzinSmall,24.4,1,0,0
1499,2016,0.001693673,Diesel,2465,140.0,624065.8026,audi-a6-2016-Diesel,0.537837838,audi,DieselLarge,22.7,0,1,0
1500,2016,0.001670318,Diesel,2145,160.0,477405.7827,audi-a4-2016-Diesel,0.407786885,audi,DieselLarge,18.9,0,1,0
1501,2016,0.001639804,Benzin,1555,59.0,121008.9731,ford-fiesta-2016-Benzin,0.497854077,ford,BenzinSmall,23.3,1,0,0
1502,2016,0.001598743,Benzin,1240,51.0,90717.84646,peugeot-108-2016-Benzin,0.441064639,peugeot,BenzinSmall,26.3,1,0,0
1503,2016,0.00159573,Benzin,1370,48.5,87734.79561,kia-picanto-2016-Benzin,0.497854077,kia,BenzinSmall,22.7,1,0,0
1504,2016,0.001489122,Benzin,1310,48.5,79757.72682,hyundai-i10-2016-Benzin,0.497854077,hyundai,BenzinSmall,23.3,1,0,0
1505,2016,0.001486861,Benzin,1290,44.0,79756.72981,skoda-citigo-2016-Benzin,0.475409836,skoda,BenzinSmall,24.4,1,0,0
1506,2016,0.001429225,Benzin,1845,77.0,219346.9591,opel-astra-2016-Benzin,0.627027027,opel,BenzinLarge,23.3,1,0,0
1507,2016,0.001344843,Benzin,1633,66.0,137588.2353,skoda-fabia-2016-Benzin,0.544600939,skoda,BenzinSmall,20.8,1,0,0
1508,2016,0.001341076,Benzin,1560,61.8,109669.99,kia-rio-2016-Benzin,0.544600939,kia,BenzinSmall,21.3,1,0,0
1509,2016,0.001047245,Benzin,1580,61.8,127614.1575,hyundai-i20-2016-Benzin,0.544600939,hyundai,BenzinSmall,23.3,1,0,0
1510,2016,0.000994506,Benzin,1805,110.0,218344.9651,skoda-octavia-2016-Benzin,0.591836735,skoda,BenzinSmall,20.0,1,0,0
1511,2016,0.000983205,Benzin,1845,73.0,261204.3868,toyota-auris-2016-Benzin,0.534562212,toyota,BenzinLarge,21.3,1,0,0
1512,2016,0.000923685,Benzin,1260,50.0,89718.84347,suzuki-celerio-2016-Benzin,0.497854077,suzuki,BenzinSmall,27.8,1,0,0
1513,2016,0.000849474,Diesel,2005,81.0,229210.3689,nissan-qashqai-2016-Diesel,0.487745098,nissan,DieselSmall,26.3,0,1,0
1514,2016,0.000833275,Benzin,1860,85.0,229210.3689,nissan-qashqai-2016-Benzin,0.648044693,nissan,BenzinLarge,17.9,1,0,0
1515,2016,0.000802009,Benzin,1680,66.0,127615.1545,opel-corsa-2016-Benzin,0.522522523,opel,BenzinSmall,19.2,1,0,0
1516,2016,0.000791084,Diesel,1916,96.0,274975.0748,renault-kadjar-2016-Diesel,0.378326996,renault,DieselSmall,25.6,0,1,0
1517,2016,0.000777146,Benzin,1690,88.0,199394.8156,mazda-3-2016-Benzin,0.686390533,mazda,BenzinSmall,19.6,1,0,0
1518,2016,0.000774509,Benzin,1900,92.0,206181.4556,ford-focus-2016-Benzin,0.557692308,ford,BenzinLarge,20.8,1,0,0
1519,2016,0.000724407,Benzin,1385,59.0,110292.1236,fiat-500-2016-Benzin,0.441064639,fiat,BenzinSmall,20.4,1,0,0
1520,2016,0.00072177,Benzin,1330,44.0,84648.05583,seat-mii-2016-Benzin,0.475409836,seat,BenzinSmall,24.4,1,0,0
1521,2016,0.000681462,Benzin,1730,88.0,218337.986,suzuki-vitara-2016-Benzin,0.637362637,suzuki,BenzinSmall,18.9,1,0,0
1522,2016,0.000667524,Benzin,2060,140.0,477405.7827,audi-a4-2016-Benzin,0.604166667,audi,BenzinLarge,20.0,1,0,0
1523,2016,0.000667148,Benzin,1653,87.0,179361.9143,renault-captur-2016-Benzin,0.591836735,renault,BenzinSmall,19.6,1,0,0
1524,2016,0.000659237,Diesel,1920,147.0,352946.1615,volvo-v40-2016-Diesel,0.317891374,volvo,DieselSmall,31.3,0,1,0
1525,2016,0.00065886,Diesel,1944,110.0,218344.9651,skoda-octavia-2016-Diesel,0.438325991,skoda,DieselSmall,25.0,0,1,0
1526,2016,0.000655093,Diesel,1870,81.0,219346.9591,opel-astra-2016-Diesel,0.338435374,opel,DieselSmall,27.8,0,1,0
1527,2016,0.000639648,Diesel,1880,110.0,295672.9811,audi-a3-2016-Diesel,0.448198198,audi,DieselSmall,22.7,0,1,0
1528,2016,0.000636634,Benzin,1405,82.0,134587.2383,suzuki-baleno-2016-Benzin,0.487394958,suzuki,BenzinSmall,22.7,1,0,0
1529,2016,0.000585026,Benzin,1480,66.0,127605.1844,suzuki-swift-2016-Benzin,0.497854077,suzuki,BenzinSmall,23.3,1,0,0
1530,2016,0.000537937,Benzin,1546,60.0,147549.3519,peugeot-208-2016-Benzin,0.497854077,peugeot,BenzinSmall,23.3,1,0,0
1531,2016,0.000513075,Diesel,2200,140.0,653637.0887,volvo-v60-2016-Diesel,0.458525346,volvo,DieselLarge,22.7,0,1,0
1532,2016,0.00049989,Benzin,2000,108.0,287126.6201,toyota-avensis-2016-Benzin,0.720496894,toyota,BenzinLarge,15.6,1,0,0
1533,2016,0.000494239,Diesel,2330,110.3,394446.66,ford-mondeo-2016-Diesel,0.487745098,ford,DieselLarge,23.8,0,1,0
1534,2016,0.000490849,Benzin,1505,85.0,152536.3908,mazda-2-2016-Benzin,0.522522523,mazda,BenzinSmall,22.2,1,0,0
1535,2016,0.000467116,Benzin,1870,86.0,229310.0698,mitsubishi-asx-2016-Benzin,0.662857143,mitsubishi,BenzinLarge,17.5,1,0,0
1536,2016,0.000449411,Diesel,1920,81.0,188429.7109,hyundai-i30-2016-Diesel,0.357913669,hyundai,DieselSmall,26.3,0,1,0
1537,2016,0.000434343,Diesel,1759,66.0,179361.9143,renault-captur-2016-Diesel,0.378326996,renault,DieselSmall,27.8,0,1,0
1538,2016,0.00040383,Benzin,1860,81.0,223728.8136,seat-leon-2016-Benzin,0.58,seat,BenzinLarge,20.4,1,0,0
1539,2016,0.000395542,Diesel,2585,240.0,582635.0947,audi-q5-2016-Diesel,0.654605263,audi,DieselLarge,17.5,0,1,0
1540,2016,0.000381981,Diesel,2050,88.2,206181.4556,ford-focus-2016-Diesel,0.438325991,ford,DieselSmall,25.0,0,1,0
1541,2016,0.0003752,Benzin,1785,110.0,295672.9811,audi-a3-2016-Benzin,0.557692308,audi,BenzinSmall,20.8,1,0,0
1542,2016,0.000365406,Diesel,1795,80.0,153736.7896,dacia-duster-2016-Diesel,0.438325991,dacia,DieselSmall,22.7,0,1,0
1543,2016,0.000364652,Diesel,1920,100.0,188557.328,kia-ceed-2016-Diesel,0.388671875,kia,DieselSmall,25.6,0,1,0
1544,2016,0.000363145,Diesel,3200,200.0,1152665.005,audi-q7-2016-Diesel,0.753787879,audi,DieselLarge,17.5,0,1,0
1545,2016,0.000359378,Benzin,1820,73.6,188557.328,kia-ceed-2016-Benzin,0.648044693,kia,BenzinSmall,19.2,1,0,0
1546,2016,0.000341673,Diesel,2505,110.0,569000.997,volvo-xc60-2016-Diesel,0.46713615,volvo,DieselLarge,21.3,0,1,0
1547,2016,0.000334516,Diesel,1710,73.0,169484.5464,peugeot-2008-2016-Diesel,0.347902098,peugeot,DieselSmall,28.6,0,1,0
1548,2016,0.000333385,Benzin,2100,110.0,340179.4616,ford-kuga-2016-Benzin,0.720496894,ford,BenzinLarge,16.1,1,0,0
1549,2016,0.000330748,Benzin,2075,106.0,418634.0977,audi-a5-2016-Benzin,0.686390533,audi,BenzinLarge,16.9,1,0,0
1550,2016,0.000314173,Diesel,2280,100.0,287143.5693,opel-insignia-2016-Diesel,0.507653061,opel,DieselLarge,17.5,0,1,0
1551,2016,0.00031229,Benzin,1582,60.0,169484.5464,peugeot-2008-2016-Benzin,0.568627451,peugeot,BenzinSmall,20.4,1,0,0
1552,2016,0.000307769,Benzin,1625,81.0,164506.4806,skoda-rapid-2016-Benzin,0.544600939,skoda,BenzinSmall,20.4,1,0,0
1553,2016,0.000307393,Diesel,2109,88.0,314057.8265,skoda-superb-2016-Diesel,0.458525346,skoda,DieselLarge,21.7,0,1,0
1554,2016,0.000297975,Benzin,2125,108.0,292111.665,toyota-verso-2016-Benzin,0.77852349,toyota,BenzinLarge,14.9,1,0,0
1555,2016,0.000271982,Benzin,1360,52.0,89632.10369,renault-twingo-2016-Benzin,0.487394958,renault,BenzinSmall,23.8,1,0,0
1556,2016,0.000267085,Diesel,1680,55.0,127614.1575,hyundai-i20-2016-Diesel,0.347902098,hyundai,DieselSmall,24.4,0,1,0
1557,2016,0.00024825,Benzin,2190,177.0,394446.66,ford-mondeo-2016-Benzin,0.729559748,ford,BenzinLarge,15.9,1,0,0
1558,2016,0.000246743,Benzin,1510,59.0,138175.4736,nissan-note-2016-Benzin,0.544600939,nissan,BenzinSmall,21.3,1,0,0
1559,2016,0.000235818,Diesel,2750,140.0,1087281.157,volvo-xc90-2016-Diesel,0.568571429,volvo,DieselLarge,17.2,0,1,0
1560,2016,0.000228661,Benzin,1425,59.0,110060.8175,nissan-micra-2016-Benzin,0.58,nissan,BenzinSmall,20.0,1,0,0
1561,2016,0.000223387,Diesel,1910,88.0,259222.333,honda-civic-2016-Diesel,0.378326996,honda,DieselSmall,27.0,0,1,0
1562,2016,0.000206812,Benzin,1605,75.0,148851.4457,honda-jazz-2016-Benzin,0.58,honda,BenzinSmall,20.0,1,0,0
1563,2016,0.000203045,Diesel,2000,100.0,398801.5952,hyundai-tucson-2016-Diesel,0.458525346,hyundai,DieselSmall,21.7,0,1,0
1564,2016,0.000201161,Benzin,2032,132.0,314057.8265,skoda-superb-2016-Benzin,0.591836735,skoda,BenzinLarge,19.6,1,0,0
1565,2016,0.000200031,Benzin,1720,81.0,236284.1476,peugeot-308-2016-Benzin,0.464,peugeot,BenzinSmall,21.7,1,0,0
1566,2016,0.000195134,Benzin,1686,81.0,156434.6959,seat-toledo-2016-Benzin,0.557692308,seat,BenzinSmall,21.3,1,0,0
1567,2016,0.00018986,Diesel,2130,85.0,249247.2582,hyundai-i40-2016-Diesel,0.418067227,hyundai,DieselLarge,23.8,0,1,0
1568,2016,0.000185716,Diesel,1900,66.0,152740.7777,dacia-lodgy-2016-Diesel,0.398,dacia,DieselSmall,25.0,0,1,0
1569,2016,0.000181573,Diesel,2090,110.0,315052.8415,mazda-6-2016-Diesel,0.418067227,mazda,DieselLarge,23.8,0,1,0
1570,2016,0.000181196,Diesel,2020,88.0,272176.4706,peugeot-3008-2016-Diesel,0.407786885,peugeot,DieselSmall,26.3,0,1,0
1571,2016,0.000181196,Benzin,1475,44.0,92902.29312,fiat-panda-2016-Benzin,0.441064639,fiat,BenzinSmall,26.3,1,0,0
1572,2016,0.000177806,Diesel,1890,135.0,223728.8136,seat-leon-2016-Diesel,0.398,seat,DieselSmall,23.3,0,1,0
1573,2016,0.000176675,Benzin,1710,66.2,159517.4477,hyundai-ix20-2016-Benzin,0.648044693,hyundai,BenzinSmall,17.9,1,0,0
1574,2016,0.000175169,Benzin,1520,66.0,106878.3649,dacia-sandero-2016-Benzin,0.568627451,dacia,BenzinSmall,20.4,1,0,0
1575,2016,0.000171402,Diesel,1640,66.0,109669.99,kia-rio-2016-Diesel,0.357913669,kia,DieselSmall,27.8,0,1,0
1576,2016,0.000170648,Benzin,1843,103.0,279052.8415,opel-mokka-2016-Benzin,0.720496894,opel,BenzinLarge,16.7,1,0,0
1577,2016,0.000165751,Diesel,2310,147.0,742771.6849,volvo-v90-2016-Diesel,0.448198198,volvo,DieselLarge,20.4,0,1,0
1578,2016,0.000165374,Diesel,1987,81.0,374773.679,renault-talisman-2016-Diesel,0.357913669,renault,DieselSmall,25.0,0,1,0
1579,2016,0.000164998,Benzin,1995,74.0,259220.339,opel-meriva-2016-Benzin,0.822695035,opel,BenzinLarge,18.5,1,0,0
1580,2016,0.00015897,Benzin,1565,100.0,244065.8026,mini-cooper-2016-Benzin,0.522522523,mini,BenzinSmall,21.3,1,0,0
1581,2016,0.000157087,Diesel,2250,132.0,340179.4616,ford-kuga-2016-Diesel,0.46713615,ford,DieselLarge,18.5,0,1,0
1582,2016,0.000155203,Benzin,1990,121.0,315052.8415,mazda-6-2016-Benzin,0.694610778,mazda,BenzinLarge,16.7,1,0,0
1583,2016,0.000154073,Benzin,1697,92.0,153736.7896,dacia-duster-2016-Benzin,0.743589744,dacia,BenzinSmall,15.6,1,0,0
1584,2016,0.000150683,Benzin,2550,294.0,1027525.424,porsche-macan-2016-Benzin,1.045045045,porsche,BenzinLarge,13.5,1,0,0
1585,2016,0.000137121,Benzin,1510,66.0,149971.0867,opel-adam-2016-Benzin,0.487394958,opel,BenzinSmall,23.8,1,0,0
1586,2016,0.000128834,Diesel,2015,140.0,450747.7567,bmw-x1-2016-Diesel,0.407786885,bmw,DieselSmall,22.2,0,1,0
1587,2016,0.000124313,Benzin,1710,66.2,160458.6241,kia-venga-2016-Benzin,0.648044693,kia,BenzinSmall,17.9,1,0,0
1588,2016,0.000122053,Diesel,1870,88.0,218337.986,suzuki-vitara-2016-Diesel,0.398,suzuki,DieselSmall,22.2,0,1,0
1589,2016,0.0001213,Diesel,1575,70.0,121008.9731,ford-fiesta-2016-Diesel,0.357913669,ford,DieselSmall,27.8,0,1,0
1590,2016,0.000119039,Benzin,2005,110.0,413642.0738,audi-q3-2016-Benzin,0.674418605,audi,BenzinLarge,17.2,1,0,0
1591,2016,0.000118663,Diesel,2600,132.0,541984.0479,ford-galaxy-2016-Diesel,0.537837838,ford,DieselLarge,18.5,0,1,0
1592,2016,0.000118286,Diesel,2155,110.0,418634.0977,audi-a5-2016-Diesel,0.448198198,audi,DieselLarge,22.2,0,1,0
1593,2016,0.000113389,Benzin,1853,96.0,274975.0748,renault-kadjar-2016-Benzin,0.648044693,renault,BenzinLarge,17.9,1,0,0
1594,2016,0.000107738,Benzin,1630,85.0,198942.1735,nissan-juke-2016-Benzin,0.694610778,nissan,BenzinSmall,17.5,1,0,0
1595,2016,0.000107738,Benzin,1965,140.0,293120.6381,volvo-v40-2016-Benzin,0.637362637,volvo,BenzinLarge,18.5,1,0,0
1596,2016,0.000105478,Diesel,2085,110.0,413642.0738,audi-q3-2016-Diesel,0.418067227,audi,DieselLarge,20.0,0,1,0
1597,2016,0.000104724,Diesel,2785,230.0,1023726.82,bmw-x5-2016-Diesel,0.595808383,bmw,DieselLarge,16.7,0,1,0
1598,2016,0.000103971,Benzin,1320,51.0,76459.62114,ford-ka-2016-Benzin,0.568627451,ford,BenzinSmall,20.8,1,0,0
1599,2016,0.000100204,Benzin,1580,70.0,246159.5214,audi-a1-2016-Benzin,0.487394958,audi,BenzinSmall,19.6,1,0,0
1600,2016,9.04e-05,Benzin,1820,88.0,188429.7109,hyundai-i30-2016-Benzin,0.648044693,hyundai,BenzinSmall,17.9,1,0,0
1601,2016,8.85e-05,Diesel,2135,91.0,393806.5803,toyota-rav4-2016-Diesel,0.46713615,toyota,DieselLarge,21.3,0,1,0
1602,2016,8.74e-05,Diesel,1735,77.0,199394.8156,mazda-3-2016-Diesel,0.398,mazda,DieselSmall,24.4,0,1,0
1603,2016,8.63e-05,Diesel,2410,190.0,697186.4407,bmw-x3-2016-Diesel,0.588757396,bmw,DieselLarge,19.6,0,1,0
1604,2016,8.36e-05,Diesel,1710,70.0,127615.1545,opel-corsa-2016-Diesel,0.317891374,opel,DieselSmall,26.3,0,1,0
1605,2016,8.33e-05,Diesel,2353,96.0,588434.6959,renault-espace-2016-Diesel,0.438325991,renault,DieselLarge,22.7,0,1,0
1606,2016,8.25e-05,Diesel,2120,133.0,358916.2512,peugeot-508-2016-Diesel,0.368518519,peugeot,DieselLarge,25.0,0,1,0
1607,2016,7.91e-05,Diesel,2260,133.0,579210.3689,volvo-v70-2016-Diesel,0.427038627,volvo,DieselLarge,21.3,0,1,0
1608,2016,7.76e-05,Benzin,2290,140.0,808906.2812,audi-a6-2016-Benzin,0.720496894,audi,BenzinLarge,16.7,1,0,0
1609,2016,7.53e-05,Benzin,1750,85.0,233524.4267,nissan-pulsar-2016-Benzin,0.58,nissan,BenzinSmall,20.0,1,0,0
1610,2016,7.31e-05,Diesel,2260,82.0,292111.665,toyota-verso-2016-Diesel,0.448198198,toyota,DieselLarge,22.2,0,1,0
1611,2016,7.31e-05,Benzin,2750,235.0,1087281.157,volvo-xc90-2016-Benzin,0.928,volvo,BenzinLarge,12.5,1,0,0
1612,2016,7.23e-05,Benzin,2200,140.0,423926.2213,volvo-v60-2016-Benzin,0.686390533,volvo,BenzinLarge,16.9,1,0,0
1613,2016,7.08e-05,Diesel,1883,96.0,279052.8415,opel-mokka-2016-Diesel,0.407786885,opel,DieselSmall,22.2,0,1,0
1614,2016,6.97e-05,Benzin,1845,75.0,152740.7777,dacia-lodgy-2016-Benzin,0.707317073,dacia,BenzinLarge,16.4,1,0,0
1615,2016,6.86e-05,Benzin,2250,125.0,287143.5693,opel-insignia-2016-Benzin,0.753246753,opel,BenzinLarge,9.1,1,0,0
1616,2016,6.82e-05,Benzin,1900,110.0,358823.5294,seat-ateca-2016-Benzin,0.627027027,seat,BenzinLarge,18.5,1,0,0
1617,2016,6.44e-05,Diesel,2100,105.0,287126.6201,toyota-avensis-2016-Diesel,0.478365385,toyota,DieselLarge,21.7,0,1,0
1618,2016,6.37e-05,Diesel,1940,100.0,259753.7388,kia-sportage-2016-Diesel,0.507653061,kia,DieselSmall,21.7,0,1,0
1619,2016,5.88e-05,Benzin,2590,331.0,1253726.82,audi-s6-2016-Benzin,1.208333333,audi,BenzinLarge,10.6,1,0,0
1620,2016,5.5e-05,Benzin,1950,96.0,272176.4706,peugeot-3008-2016-Benzin,0.568627451,peugeot,BenzinLarge,20.0,1,0,0
1621,2016,5.16e-05,Benzin,2087,310.0,684187.4377,ford-mustang-2016-Benzin,1.137254902,ford,BenzinLarge,12.0,1,0,0
1622,2016,4.97e-05,Benzin,2170,130.0,259753.7388,kia-sportage-2016-Benzin,1.234042553,kia,BenzinLarge,15.9,1,0,0
1623,2016,4.67e-05,Diesel,1770,81.0,198942.1735,nissan-juke-2016-Diesel,0.398,nissan,DieselSmall,25.0,0,1,0
1624,2016,4.26e-05,Diesel,2265,88.0,305077.7667,peugeot-5008-2016-Diesel,0.427038627,peugeot,DieselLarge,23.8,0,1,0
1625,2016,4.03e-05,Benzin,2890,423.0,1023726.82,bmw-x5-2016-Benzin,1.126213592,bmw,BenzinLarge,9.0,1,0,0
1626,2016,3.16e-05,Benzin,1785,132.0,600636.0917,audi-tt-2016-Benzin,0.8,audi,BenzinSmall,15.9,1,0,0
1627,2016,3.13e-05,Benzin,2020,221.0,680094.7159,audi-s3-2016-Benzin,0.943089431,audi,BenzinLarge,14.1,1,0,0
1628,2016,3.13e-05,Diesel,2100,132.0,510368.8933,jaguar-xe-2016-Diesel,0.378326996,jaguar,DieselLarge,23.8,0,1,0
1629,2016,3.05e-05,Diesel,2110,110.0,516281.1565,volvo-s60-2016-Diesel,0.427038627,volvo,DieselLarge,25.6,0,1,0
1630,2016,2.98e-05,Diesel,2270,173.0,817547.3579,volvo-s90-2016-Diesel,0.438325991,volvo,DieselLarge,20.8,0,1,0
1631,2016,2.9e-05,Benzin,2140,170.0,450747.7567,bmw-x1-2016-Benzin,0.743589744,bmw,BenzinLarge,19.6,1,0,0
1632,2016,2.86e-05,Diesel,2435,240.0,847437.6869,audi-a7-2016-Diesel,0.526455026,audi,DieselLarge,16.4,0,1,0
1633,2016,2.79e-05,Diesel,1720,66.0,164506.4806,skoda-rapid-2016-Diesel,0.398,skoda,DieselSmall,27.8,0,1,0
1634,2016,2.49e-05,Diesel,2410,190.0,831774.676,bmw-x4-2016-Diesel,0.588757396,bmw,DieselLarge,16.4,0,1,0
1635,2016,2.45e-05,Diesel,1890,82.0,261204.3868,toyota-auris-2016-Diesel,0.418067227,toyota,DieselSmall,23.3,0,1,0
1636,2016,2.37e-05,Diesel,1545,66.0,130602.1934,toyota-yaris-2016-Diesel,0.347902098,toyota,DieselSmall,28.6,0,1,0
1637,2016,2.37e-05,Diesel,1820,85.0,244065.8026,mini-cooper-2016-Diesel,0.418067227,mini,DieselSmall,28.6,0,1,0
1638,2016,2.22e-05,Diesel,2250,85.0,316550.349,kia-carens-2016-Diesel,0.448198198,kia,DieselLarge,22.2,0,1,0
1639,2016,2.22e-05,Diesel,2350,132.0,652941.1765,jaguar-xf-2016-Diesel,0.546703297,jaguar,DieselLarge,24.4,0,1,0
1640,2016,2.03e-05,Diesel,1695,85.0,246159.5214,audi-a1-2016-Diesel,0.368518519,audi,DieselSmall,28.6,0,1,0
1641,2016,1.81e-05,Diesel,1694,66.0,156434.6959,seat-toledo-2016-Diesel,0.357913669,seat,DieselSmall,27.8,0,1,0
1642,2016,1.81e-05,Benzin,2265,140.0,847437.6869,audi-a7-2016-Benzin,0.686390533,audi,BenzinLarge,16.9,1,0,0
1643,2016,1.77e-05,Diesel,2080,108.0,533624.1276,subaru-forester-2016-Diesel,0.606707317,subaru,DieselLarge,16.4,0,1,0
1644,2016,1.62e-05,Diesel,1810,66.0,160458.6241,kia-venga-2016-Diesel,0.438325991,kia,DieselSmall,22.7,0,1,0
1645,2016,1.47e-05,Diesel,1800,66.0,159517.4477,hyundai-ix20-2016-Diesel,0.418067227,hyundai,DieselSmall,23.8,0,1,0
1646,2016,1.32e-05,Diesel,1655,66.0,137588.2353,skoda-fabia-2016-Diesel,0.378326996,skoda,DieselSmall,27.8,0,1,0
1647,2016,1.21e-05,Benzin,2590,382.0,2516311.067,audi-s8-2016-Benzin,1.16,audi,BenzinLarge,10.0,1,0,0
1648,2016,1.21e-05,Benzin,1980,99.0,249247.2582,hyundai-i40-2016-Benzin,0.707317073,hyundai,BenzinLarge,16.4,1,0,0
1649,2016,0.000367666,Diesel,2260,96.0,460518.4447,nissan-x-trail-2016-Diesel,0.487745098,nissan,DieselLarge,18.9,0,1,0
