,Year,Shares,Fuel,Weight (kg),Engine effect (kW),Prices (2015-DKK),key,kmL
1427,2015,9.9e-05,Diesel,1620,55.0,114902.0,seat-ibiza-2015-Diesel,29.4
1428,2015,9.6e-05,Diesel,2030,84.0,299989.0,peugeot-3008-2015-Diesel,20.8
1429,2015,8.84e-05,Diesel,2135,110.0,413670.0,toyota-rav4-2015-Diesel,14.9
1430,2015,8.76e-05,Benzin,2075,125.0,590541.0,audi-a5-2015-Benzin,16.1
1431,2015,8.61e-05,Diesel,2225,110.0,486502.0,audi-q3-2015-Diesel,19.6
1432,2015,8.34e-05,Diesel,1870,88.0,192063.0,suzuki-vitara-2015-Diesel,23.8
1433,2015,8.19e-05,Diesel,2353,96.0,519103.0,renault-espace-2015-Diesel,21.7
1434,2015,8.19e-05,Diesel,1720,85.0,270702.0,mini-cooper-2015-Diesel,28.6
1435,2015,7.93e-05,Diesel,2165,84.0,377993.0,peugeot-508-2015-Diesel,25.0
1436,2015,7.93e-05,Benzin,1580,92.0,228987.0,audi-a1-2015-Benzin,20.0
1437,2015,7.66e-05,Diesel,2440,160.0,1139944.0,audi-a7-2015-Diesel,19.2
1438,2015,7.13e-05,Diesel,1710,73.0,173990.0,peugeot-2008-2015-Diesel,27.0
1439,2015,7.09e-05,Benzin,1800,86.0,178408.0,mitsubishi-lancer-2015-Benzin,18.2
1440,2015,6.83e-05,Diesel,1910,110.0,196440.0,mazda-3-2015-Diesel,20.8
1441,2015,6.56e-05,Benzin,2065,103.0,301553.0,opel-insignia-2015-Benzin,13.9
1442,2015,6.52e-05,Benzin,1697,92.0,161989.0,dacia-duster-2015-Benzin,15.9
1443,2015,6.14e-05,Benzin,1150,52.0,199900.0,smart-fortwo-2015-Benzin,24.4
1444,2015,5.12e-05,Diesel,2310,110.0,302990.0,peugeot-5008-2015-Diesel,23.3
1445,2015,5.01e-05,Benzin,1853,96.0,256015.0,renault-kadjar-2015-Benzin,17.9
1446,2015,4.7e-05,Benzin,2204,310.0,662518.0,ford-mustang-2015-Benzin,8.3
1447,2015,4.55e-05,Benzin,2970,180.0,1122450.0,bmw-x5-2015-Benzin,9.0
1448,2015,4.51e-05,Diesel,1644,66.0,135001.0,skoda-fabia-2015-Diesel,29.4
1449,2015,4.36e-05,Diesel,2410,190.0,834270.0,bmw-x4-2015-Diesel,16.9
1450,2015,4.1e-05,Diesel,1785,81.0,207580.0,nissan-pulsar-2015-Diesel,27.8
1451,2015,3.75e-05,Diesel,1800,94.0,179997.0,kia-venga-2015-Diesel,23.3
1452,2015,3.68e-05,Diesel,1770,81.0,174992.0,nissan-juke-2015-Diesel,25.0
1453,2015,3.64e-05,Benzin,1785,169.0,706550.0,audi-tt-2015-Benzin,16.9
1454,2015,3.19e-05,Benzin,2015,270.0,733999.0,audi-s3-2015-Benzin,14.1
1455,2015,3.07e-05,Diesel,1720,66.0,168450.0,skoda-rapid-2015-Diesel,25.6
1456,2015,2.96e-05,Diesel,2505,110.3,543313.0,ford-galaxy-2015-Diesel,18.5
1457,2015,2.88e-05,Benzin,2093,110.0,386999.0,skoda-superb-2015-Benzin,14.1
1458,2015,2.84e-05,Diesel,2060,110.0,224155.0,mitsubishi-asx-2015-Diesel,19.6
1459,2015,2.77e-05,Diesel,1615,66.0,138591.0,nissan-note-2015-Diesel,28.6
1460,2015,2.65e-05,Benzin,1857,60.5,149989.0,dacia-lodgy-2015-Benzin,14.3
1461,2015,2.54e-05,Diesel,2090,133.0,467153.0,volvo-s60-2015-Diesel,23.3
1462,2015,2.47e-05,Benzin,2290,118.0,386893.0,ford-mondeo-2015-Benzin,15.4
1463,2015,2.39e-05,Benzin,2295,245.0,1089577.0,audi-s5-2015-Benzin,12.7
1464,2015,2.39e-05,Benzin,2015,110.0,434903.0,subaru-forester-2015-Benzin,15.4
1465,2015,2.31e-05,Diesel,1725,66.0,189901.0,seat-toledo-2015-Diesel,25.0
1466,2015,2.12e-05,Diesel,1940,85.0,242675.0,kia-sportage-2015-Diesel,19.2
1467,2015,2.05e-05,Diesel,2570,190.0,1472695.0,audi-a8-2015-Diesel,16.7
1468,2015,1.86e-05,Benzin,2505,412.0,1738190.0,audi-s7-2015-Benzin,10.8
1469,2015,1.82e-05,Benzin,2130,140.0,444618.0,volvo-v60-2015-Benzin,9.8
1470,2015,1.59e-05,Benzin,1950,96.0,299989.0,peugeot-3008-2015-Benzin,20.4
1471,2015,1.18e-05,Benzin,2590,382.0,2434625.0,audi-s8-2015-Benzin,10.4
1472,2015,0.000127817,El,1965,65.0,164900.0,renault-zoe-2015-El,240.0
1473,2015,8.04e-05,Diesel,2955,283.0,2071028.0,porsche-cayenne-2015-Diesel,14.7
1474,2015,1.59e-05,Diesel,2180,110.0,599900.0,subaru-outback-2015-Diesel,16.4
1475,2015,0.00115,El,2590,62.0,711000.0,tesla-model-s-2015-El,528.0
1476,2016,1.85e-05,Diesel,2780,190.0,1209471.585,bmw-x6-2016-Diesel,15.1
1477,2016,1.62e-05,Benzin,1865,103.0,276164.5065,jeep-renegade-2016-Benzin,16.7
1478,2016,2.79e-05,Diesel,1905,88.0,276164.5065,jeep-renegade-2016-Diesel,22.7
1479,2016,1.92e-05,Benzin,1705,75.0,244664.008,mini-one-2016-Benzin,20.8
1480,2016,0.001442033,Benzin,1240,51.0,89721.8345,citron-c1-2016-Benzin,26.3
1481,2016,0.000373693,Benzin,1525,60.0,118767.6969,citron-c3-2016-Benzin,23.3
1482,2016,0.000889028,Diesel,1652,73.0,149451.6451,citron-c3-2016-Diesel,33.3
1483,2016,0.000412871,Diesel,1860,88.0,199394.8156,citron-c4-2016-Diesel,27.0
1484,2016,0.000482938,Diesel,1610,73.0,199389.8305,citron-c4-cactus-2016-Diesel,32.3
1485,2016,0.000412117,Diesel,2205,88.0,344958.1256,citron-grand-c4-picasso-2016-Diesel,25.0
1486,2016,0.000115649,El,1620,75.0,284146.5603,bmw-i3-2016-El,250.0
1487,2016,0.000309276,Benzin,1900,92.0,267036.8893,ford-c-max-2016-Benzin,15.4
1488,2016,0.000247496,Diesel,2050,88.0,296331.007,ford-c-max-2016-Diesel,24.4
1489,2016,0.000423418,Diesel,2540,110.3,536388.8335,ford-s-max-2016-Diesel,20.0
1490,2016,0.000158594,Benzin,2075,114.0,343270.1894,honda-cr-v-2016-Benzin,13.9
1491,2016,0.000231298,Diesel,2100,118.0,378863.4098,honda-cr-v-2016-Diesel,22.7
1492,2016,4.97e-05,Benzin,3050,382.0,1928898.305,porsche-cayenne-2016-Benzin,7.4
1493,2016,5.58e-05,Diesel,3000,193.0,1928898.305,porsche-cayenne-2016-Diesel,10.9
1494,2016,0.003133446,Diesel,1680,73.0,147549.3519,peugeot-208-2016-Diesel,33.3
1495,2016,0.002384177,Diesel,1810,88.0,236284.1476,peugeot-308-2016-Diesel,32.3
1496,2016,0.002109934,Benzin,1565,51.0,130602.1934,toyota-yaris-2016-Benzin,23.3
1497,2016,0.0020361,Benzin,1240,51.0,103383.8485,toyota-aygo-2016-Benzin,26.3
1498,2016,0.001773912,Benzin,1278,55.0,79751.74477,opel-karl-2016-Benzin,24.4
1499,2016,0.001693673,Diesel,2465,140.0,624065.8026,audi-a6-2016-Diesel,22.7
1500,2016,0.001670318,Diesel,2145,160.0,477405.7827,audi-a4-2016-Diesel,18.9
1501,2016,0.001639804,Benzin,1555,59.0,121008.9731,ford-fiesta-2016-Benzin,23.3
1502,2016,0.001598743,Benzin,1240,51.0,90717.84646,peugeot-108-2016-Benzin,26.3
1503,2016,0.00159573,Benzin,1370,48.5,87734.79561,kia-picanto-2016-Benzin,22.7
1504,2016,0.001489122,Benzin,1310,48.5,79757.72682,hyundai-i10-2016-Benzin,23.3
1505,2016,0.001486861,Benzin,1290,44.0,79756.72981,skoda-citigo-2016-Benzin,24.4
1506,2016,0.001429225,Benzin,1845,77.0,219346.9591,opel-astra-2016-Benzin,23.3
1507,2016,0.001344843,Benzin,1633,66.0,137588.2353,skoda-fabia-2016-Benzin,20.8
1508,2016,0.001341076,Benzin,1560,61.8,109669.99,kia-rio-2016-Benzin,21.3
1509,2016,0.001047245,Benzin,1580,61.8,127614.1575,hyundai-i20-2016-Benzin,23.3
1510,2016,0.000994506,Benzin,1805,110.0,218344.9651,skoda-octavia-2016-Benzin,20.0
1511,2016,0.000983205,Benzin,1845,73.0,261204.3868,toyota-auris-2016-Benzin,21.3
1512,2016,0.000923685,Benzin,1260,50.0,89718.84347,suzuki-celerio-2016-Benzin,27.8
1513,2016,0.000849474,Diesel,2005,81.0,229210.3689,nissan-qashqai-2016-Diesel,26.3
1514,2016,0.000833275,Benzin,1860,85.0,229210.3689,nissan-qashqai-2016-Benzin,17.9
1515,2016,0.000802009,Benzin,1680,66.0,127615.1545,opel-corsa-2016-Benzin,19.2
1516,2016,0.000791084,Diesel,1916,96.0,274975.0748,renault-kadjar-2016-Diesel,25.6
1517,2016,0.000777146,Benzin,1690,88.0,199394.8156,mazda-3-2016-Benzin,19.6
1518,2016,0.000774509,Benzin,1900,92.0,206181.4556,ford-focus-2016-Benzin,20.8
1519,2016,0.000724407,Benzin,1385,59.0,110292.1236,fiat-500-2016-Benzin,20.4
1520,2016,0.00072177,Benzin,1330,44.0,84648.05583,seat-mii-2016-Benzin,24.4
1521,2016,0.000681462,Benzin,1730,88.0,218337.986,suzuki-vitara-2016-Benzin,18.9
1522,2016,0.000667524,Benzin,2060,140.0,477405.7827,audi-a4-2016-Benzin,20.0
1523,2016,0.000667148,Benzin,1653,87.0,179361.9143,renault-captur-2016-Benzin,19.6
1524,2016,0.000659237,Diesel,1920,147.0,352946.1615,volvo-v40-2016-Diesel,31.3
1525,2016,0.00065886,Diesel,1944,110.0,218344.9651,skoda-octavia-2016-Diesel,25.0
1526,2016,0.000655093,Diesel,1870,81.0,219346.9591,opel-astra-2016-Diesel,27.8
1527,2016,0.000639648,Diesel,1880,110.0,295672.9811,audi-a3-2016-Diesel,22.7
1528,2016,0.000636634,Benzin,1405,82.0,134587.2383,suzuki-baleno-2016-Benzin,22.7
1529,2016,0.000585026,Benzin,1480,66.0,127605.1844,suzuki-swift-2016-Benzin,23.3
1530,2016,0.000537937,Benzin,1546,60.0,147549.3519,peugeot-208-2016-Benzin,23.3
1531,2016,0.000513075,Diesel,2200,140.0,653637.0887,volvo-v60-2016-Diesel,22.7
1532,2016,0.00049989,Benzin,2000,108.0,287126.6201,toyota-avensis-2016-Benzin,15.6
1533,2016,0.000494239,Diesel,2330,110.3,394446.66,ford-mondeo-2016-Diesel,23.8
1534,2016,0.000490849,Benzin,1505,85.0,152536.3908,mazda-2-2016-Benzin,22.2
1535,2016,0.000467116,Benzin,1870,86.0,229310.0698,mitsubishi-asx-2016-Benzin,17.5
1536,2016,0.000449411,Diesel,1920,81.0,188429.7109,hyundai-i30-2016-Diesel,26.3
1537,2016,0.000434343,Diesel,1759,66.0,179361.9143,renault-captur-2016-Diesel,27.8
1538,2016,0.00040383,Benzin,1860,81.0,223728.8136,seat-leon-2016-Benzin,20.4
1539,2016,0.000395542,Diesel,2585,240.0,582635.0947,audi-q5-2016-Diesel,17.5
1540,2016,0.000381981,Diesel,2050,88.2,206181.4556,ford-focus-2016-Diesel,25.0
1541,2016,0.0003752,Benzin,1785,110.0,295672.9811,audi-a3-2016-Benzin,20.8
1542,2016,0.000365406,Diesel,1795,80.0,153736.7896,dacia-duster-2016-Diesel,22.7
1543,2016,0.000364652,Diesel,1920,100.0,188557.328,kia-ceed-2016-Diesel,25.6
1544,2016,0.000363145,Diesel,3200,200.0,1152665.005,audi-q7-2016-Diesel,17.5
1545,2016,0.000359378,Benzin,1820,73.6,188557.328,kia-ceed-2016-Benzin,19.2
1546,2016,0.000341673,Diesel,2505,110.0,569000.997,volvo-xc60-2016-Diesel,21.3
1547,2016,0.000334516,Diesel,1710,73.0,169484.5464,peugeot-2008-2016-Diesel,28.6
1548,2016,0.000333385,Benzin,2100,110.0,340179.4616,ford-kuga-2016-Benzin,16.1
1549,2016,0.000330748,Benzin,2075,106.0,418634.0977,audi-a5-2016-Benzin,16.9
1550,2016,0.000314173,Diesel,2280,100.0,287143.5693,opel-insignia-2016-Diesel,17.5
1551,2016,0.00031229,Benzin,1582,60.0,169484.5464,peugeot-2008-2016-Benzin,20.4
1552,2016,0.000307769,Benzin,1625,81.0,164506.4806,skoda-rapid-2016-Benzin,20.4
1553,2016,0.000307393,Diesel,2109,88.0,314057.8265,skoda-superb-2016-Diesel,21.7
1554,2016,0.000297975,Benzin,2125,108.0,292111.665,toyota-verso-2016-Benzin,14.9
1555,2016,0.000271982,Benzin,1360,52.0,89632.10369,renault-twingo-2016-Benzin,23.8
1556,2016,0.000267085,Diesel,1680,55.0,127614.1575,hyundai-i20-2016-Diesel,24.4
1557,2016,0.00024825,Benzin,2190,177.0,394446.66,ford-mondeo-2016-Benzin,15.9
1558,2016,0.000246743,Benzin,1510,59.0,138175.4736,nissan-note-2016-Benzin,21.3
1559,2016,0.000235818,Diesel,2750,140.0,1087281.157,volvo-xc90-2016-Diesel,17.2
1560,2016,0.000228661,Benzin,1425,59.0,110060.8175,nissan-micra-2016-Benzin,20.0
1561,2016,0.000223387,Diesel,1910,88.0,259222.333,honda-civic-2016-Diesel,27.0
1562,2016,0.000206812,Benzin,1605,75.0,148851.4457,honda-jazz-2016-Benzin,20.0
1563,2016,0.000203045,Diesel,2000,100.0,398801.5952,hyundai-tucson-2016-Diesel,21.7
1564,2016,0.000201161,Benzin,2032,132.0,314057.8265,skoda-superb-2016-Benzin,19.6
1565,2016,0.000200031,Benzin,1720,81.0,236284.1476,peugeot-308-2016-Benzin,21.7
1566,2016,0.000195134,Benzin,1686,81.0,156434.6959,seat-toledo-2016-Benzin,21.3
1567,2016,0.00018986,Diesel,2130,85.0,249247.2582,hyundai-i40-2016-Diesel,23.8
1568,2016,0.000185716,Diesel,1900,66.0,152740.7777,dacia-lodgy-2016-Diesel,25.0
1569,2016,0.000181573,Diesel,2090,110.0,315052.8415,mazda-6-2016-Diesel,23.8
1570,2016,0.000181196,Diesel,2020,88.0,272176.4706,peugeot-3008-2016-Diesel,26.3
1571,2016,0.000181196,Benzin,1475,44.0,92902.29312,fiat-panda-2016-Benzin,26.3
1572,2016,0.000177806,Diesel,1890,135.0,223728.8136,seat-leon-2016-Diesel,23.3
1573,2016,0.000176675,Benzin,1710,66.2,159517.4477,hyundai-ix20-2016-Benzin,17.9
1574,2016,0.000175169,Benzin,1520,66.0,106878.3649,dacia-sandero-2016-Benzin,20.4
1575,2016,0.000171402,Diesel,1640,66.0,109669.99,kia-rio-2016-Diesel,27.8
1576,2016,0.000170648,Benzin,1843,103.0,279052.8415,opel-mokka-2016-Benzin,16.7
1577,2016,0.000165751,Diesel,2310,147.0,742771.6849,volvo-v90-2016-Diesel,20.4
1578,2016,0.000165374,Diesel,1987,81.0,374773.679,renault-talisman-2016-Diesel,25.0
1579,2016,0.000164998,Benzin,1995,74.0,259220.339,opel-meriva-2016-Benzin,18.5
1580,2016,0.00015897,Benzin,1565,100.0,244065.8026,mini-cooper-2016-Benzin,21.3
1581,2016,0.000157087,Diesel,2250,132.0,340179.4616,ford-kuga-2016-Diesel,18.5
1582,2016,0.000155203,Benzin,1990,121.0,315052.8415,mazda-6-2016-Benzin,16.7
1583,2016,0.000154073,Benzin,1697,92.0,153736.7896,dacia-duster-2016-Benzin,15.6
1584,2016,0.000150683,Benzin,2550,294.0,1027525.424,porsche-macan-2016-Benzin,13.5
1585,2016,0.000137121,Benzin,1510,66.0,149971.0867,opel-adam-2016-Benzin,23.8
1586,2016,0.000128834,Diesel,2015,140.0,450747.7567,bmw-x1-2016-Diesel,22.2
1587,2016,0.000124313,Benzin,1710,66.2,160458.6241,kia-venga-2016-Benzin,17.9
1588,2016,0.000122053,Diesel,1870,88.0,218337.986,suzuki-vitara-2016-Diesel,22.2
1589,2016,0.0001213,Diesel,1575,70.0,121008.9731,ford-fiesta-2016-Diesel,27.8
1590,2016,0.000119039,Benzin,2005,110.0,413642.0738,audi-q3-2016-Benzin,17.2
1591,2016,0.000118663,Diesel,2600,132.0,541984.0479,ford-galaxy-2016-Diesel,18.5
1592,2016,0.000118286,Diesel,2155,110.0,418634.0977,audi-a5-2016-Diesel,22.2
1593,2016,0.000113389,Benzin,1853,96.0,274975.0748,renault-kadjar-2016-Benzin,17.9
1594,2016,0.000107738,Benzin,1630,85.0,198942.1735,nissan-juke-2016-Benzin,17.5
1595,2016,0.000107738,Benzin,1965,140.0,293120.6381,volvo-v40-2016-Benzin,18.5
1596,2016,0.000105478,Diesel,2085,110.0,413642.0738,audi-q3-2016-Diesel,20.0
1597,2016,0.000104724,Diesel,2785,230.0,1023726.82,bmw-x5-2016-Diesel,16.7
1598,2016,0.000103971,Benzin,1320,51.0,76459.62114,ford-ka-2016-Benzin,20.8
1599,2016,0.000100204,Benzin,1580,70.0,246159.5214,audi-a1-2016-Benzin,19.6
1600,2016,9.04e-05,Benzin,1820,88.0,188429.7109,hyundai-i30-2016-Benzin,17.9
1601,2016,8.85e-05,Diesel,2135,91.0,393806.5803,toyota-rav4-2016-Diesel,21.3
1602,2016,8.74e-05,Diesel,1735,77.0,199394.8156,mazda-3-2016-Diesel,24.4
1603,2016,8.63e-05,Diesel,2410,190.0,697186.4407,bmw-x3-2016-Diesel,19.6
1604,2016,8.36e-05,Diesel,1710,70.0,127615.1545,opel-corsa-2016-Diesel,26.3
1605,2016,8.33e-05,Diesel,2353,96.0,588434.6959,renault-espace-2016-Diesel,22.7
1606,2016,8.25e-05,Diesel,2120,133.0,358916.2512,peugeot-508-2016-Diesel,25.0
1607,2016,7.91e-05,Diesel,2260,133.0,579210.3689,volvo-v70-2016-Diesel,21.3
1608,2016,7.76e-05,Benzin,2290,140.0,808906.2812,audi-a6-2016-Benzin,16.7
1609,2016,7.53e-05,Benzin,1750,85.0,233524.4267,nissan-pulsar-2016-Benzin,20.0
1610,2016,7.31e-05,Diesel,2260,82.0,292111.665,toyota-verso-2016-Diesel,22.2
1611,2016,7.31e-05,Benzin,2750,235.0,1087281.157,volvo-xc90-2016-Benzin,12.5
1612,2016,7.23e-05,Benzin,2200,140.0,423926.2213,volvo-v60-2016-Benzin,16.9
1613,2016,7.08e-05,Diesel,1883,96.0,279052.8415,opel-mokka-2016-Diesel,22.2
1614,2016,6.97e-05,Benzin,1845,75.0,152740.7777,dacia-lodgy-2016-Benzin,16.4
1615,2016,6.86e-05,Benzin,2250,125.0,287143.5693,opel-insignia-2016-Benzin,9.1
1616,2016,6.82e-05,Benzin,1900,110.0,358823.5294,seat-ateca-2016-Benzin,18.5
1617,2016,6.44e-05,Diesel,2100,105.0,287126.6201,toyota-avensis-2016-Diesel,21.7
1618,2016,6.37e-05,Diesel,1940,100.0,259753.7388,kia-sportage-2016-Diesel,21.7
1619,2016,5.88e-05,Benzin,2590,331.0,1253726.82,audi-s6-2016-Benzin,10.6
1620,2016,5.5e-05,Benzin,1950,96.0,272176.4706,peugeot-3008-2016-Benzin,20.0
1621,2016,5.16e-05,Benzin,2087,310.0,684187.4377,ford-mustang-2016-Benzin,12.0
1622,2016,4.97e-05,Benzin,2170,130.0,259753.7388,kia-sportage-2016-Benzin,15.9
1623,2016,4.67e-05,Diesel,1770,81.0,198942.1735,nissan-juke-2016-Diesel,25.0
1624,2016,4.26e-05,Diesel,2265,88.0,305077.7667,peugeot-5008-2016-Diesel,23.8
1625,2016,4.03e-05,Benzin,2890,423.0,1023726.82,bmw-x5-2016-Benzin,9.0
1626,2016,3.16e-05,Benzin,1785,132.0,600636.0917,audi-tt-2016-Benzin,15.9
1627,2016,3.13e-05,Benzin,2020,221.0,680094.7159,audi-s3-2016-Benzin,14.1
1628,2016,3.13e-05,Diesel,2100,132.0,510368.8933,jaguar-xe-2016-Diesel,23.8
1629,2016,3.05e-05,Diesel,2110,110.0,516281.1565,volvo-s60-2016-Diesel,25.6
1630,2016,2.98e-05,Diesel,2270,173.0,817547.3579,volvo-s90-2016-Diesel,20.8
1631,2016,2.9e-05,Benzin,2140,170.0,450747.7567,bmw-x1-2016-Benzin,19.6
1632,2016,2.86e-05,Diesel,2435,240.0,847437.6869,audi-a7-2016-Diesel,16.4
1633,2016,2.79e-05,Diesel,1720,66.0,164506.4806,skoda-rapid-2016-Diesel,27.8
1634,2016,2.49e-05,Diesel,2410,190.0,831774.676,bmw-x4-2016-Diesel,16.4
1635,2016,2.45e-05,Diesel,1890,82.0,261204.3868,toyota-auris-2016-Diesel,23.3
1636,2016,2.37e-05,Diesel,1545,66.0,130602.1934,toyota-yaris-2016-Diesel,28.6
1637,2016,2.37e-05,Diesel,1820,85.0,244065.8026,mini-cooper-2016-Diesel,28.6
1638,2016,2.22e-05,Diesel,2250,85.0,316550.349,kia-carens-2016-Diesel,22.2
1639,2016,2.22e-05,Diesel,2350,132.0,652941.1765,jaguar-xf-2016-Diesel,24.4
1640,2016,2.03e-05,Diesel,1695,85.0,246159.5214,audi-a1-2016-Diesel,28.6
1641,2016,1.81e-05,Diesel,1694,66.0,156434.6959,seat-toledo-2016-Diesel,27.8
1642,2016,1.81e-05,Benzin,2265,140.0,847437.6869,audi-a7-2016-Benzin,16.9
1643,2016,1.77e-05,Diesel,2080,108.0,533624.1276,subaru-forester-2016-Diesel,16.4
1644,2016,1.62e-05,Diesel,1810,66.0,160458.6241,kia-venga-2016-Diesel,22.7
1645,2016,1.47e-05,Diesel,1800,66.0,159517.4477,hyundai-ix20-2016-Diesel,23.8
1646,2016,1.32e-05,Diesel,1655,66.0,137588.2353,skoda-fabia-2016-Diesel,27.8
1647,2016,1.21e-05,Benzin,2590,382.0,2516311.067,audi-s8-2016-Benzin,10.0
1648,2016,1.21e-05,Benzin,1980,99.0,249247.2582,hyundai-i40-2016-Benzin,16.4
1649,2016,0.000367666,Diesel,2260,96.0,460518.4447,nissan-x-trail-2016-Diesel,18.9
1650,2016,0.000232051,El,1965,65.0,253953.1406,renault-zoe-2016-El,240.0
1651,2016,1.24e-05,Diesel,2500,310.0,2934965.105,porsche-panamera-2016-Diesel,15.6
1652,2016,0.000442,Benzin,1700,70.0,119544.3669,seat-ibiza-2016-Benzin,20.4
1653,2016,5.46e-05,El,2640,0.0,998112.662,tesla-model-s-2016-El,557.0
1654,2016,4.6e-05,El,3021,386.0,1339638.086,tesla-model-x-2016-El,467.0
1655,2017,1.5e-05,Benzin,2195,265.0,1409363.905,bmw-m4-2017-Benzin,11.0
1656,2017,1.31e-05,Benzin,2440,340.0,1776521.696,bmw-m5-2017-Benzin,9.5
1657,2017,1.8e-05,Diesel,2555,154.5,598356.0158,ford-edge-2017-Diesel,17.2
1658,2017,6.14e-05,Diesel,3000,176.0,1887642.998,porsche-cayenne-2017-Diesel,10.9
1659,2017,1.46e-05,Benzin,2300,206.0,560251.4793,alfa-romeo-stelvio-2017-Benzin,14.3
1660,2017,0.001702584,Benzin,1240,51.0,88749.5069,citron-c1-2017-Benzin,23.3
1661,2017,0.000756912,Benzin,1510,60.0,133128.2051,citron-c3-2017-Benzin,21.7
1662,2017,0.000554669,Diesel,1620,73.0,138056.213,citron-c3-2017-Diesel,31.3
1663,2017,0.000327334,Diesel,1840,88.0,243577.9093,citron-c4-2017-Diesel,30.3
1664,2017,8.58e-05,Benzin,1775,88.0,175328.4024,fiat-tipo-2017-Benzin,16.7
1665,2017,0.000417968,Benzin,1900,110.0,268824.4576,ford-c-max-2017-Benzin,19.6
1666,2017,6.89e-05,El,1670,125.0,298718.9349,bmw-i3-2017-El,282.0
1667,2017,0.000319469,Diesel,2540,132.0,528997.0414,ford-s-max-2017-Diesel,20.0
1668,2017,0.000153929,Diesel,2200,88.0,453648.9152,honda-cr-v-2017-Diesel,19.6
1669,2017,1.8e-05,El,1880,88.0,257091.716,hyundai-ioniq-2017-El,280.0
1670,2017,0.003586812,Diesel,1680,73.0,133126.2327,peugeot-208-2017-Diesel,33.3
1671,2017,0.001916437,Benzin,1545,73.0,142079.8817,toyota-yaris-2017-Benzin,23.3
1672,2017,0.001762882,Benzin,1240,51.0,93682.44576,toyota-aygo-2017-Benzin,26.3
1673,2017,0.00163517,Benzin,1880,85.0,216754.4379,nissan-qashqai-2017-Benzin,17.9
1674,2017,0.001470754,Benzin,1278,55.0,88068.04734,opel-karl-2017-Benzin,24.4
1675,2017,0.001461016,Benzin,1330,44.0,83821.49901,skoda-citigo-2017-Benzin,24.4
1676,2017,0.001350906,Benzin,1555,103.0,120668.6391,ford-fiesta-2017-Benzin,23.3
1677,2017,0.001339671,Benzin,1310,49.3,91868.83629,hyundai-i10-2017-Benzin,25.0
1678,2017,0.001281245,Diesel,1910,81.0,216754.4379,nissan-qashqai-2017-Diesel,26.3
1679,2017,0.00122619,Diesel,1810,88.0,216360.9467,peugeot-308-2017-Diesel,31.3
1680,2017,0.001214205,Benzin,1861,110.0,190402.3669,skoda-octavia-2017-Benzin,19.6
1681,2017,0.001166641,Benzin,1300,49.3,105520.7101,kia-picanto-2017-Benzin,23.3
1682,2017,0.001117204,Benzin,1565,81.0,133136.0947,skoda-fabia-2017-Benzin,20.8
1683,2017,0.001085369,Benzin,1405,66.0,133123.2742,suzuki-baleno-2017-Benzin,23.8
1684,2017,0.001084246,Benzin,1600,61.8,128506.9034,kia-rio-2017-Benzin,21.3
1685,2017,0.001079377,Benzin,1240,51.0,92693.29389,peugeot-108-2017-Benzin,26.3
1686,2017,0.001071886,Diesel,2355,160.0,858785.0099,audi-a6-2017-Diesel,23.8
1687,2017,0.000999229,Benzin,1815,73.0,209780.0789,toyota-auris-2017-Benzin,20.8
1688,2017,0.000982001,Benzin,1850,77.0,201206.1144,opel-astra-2017-Benzin,20.4
1689,2017,0.000972263,Diesel,1715,73.0,177505.9172,peugeot-2008-2017-Diesel,28.6
1690,2017,0.000883127,Benzin,1630,66.0,145077.9093,opel-corsa-2017-Benzin,20.0
1691,2017,0.000859906,Benzin,1653,87.0,184879.6844,renault-captur-2017-Benzin,19.6
1692,2017,0.000809345,Benzin,1730,88.0,220498.0276,mazda-3-2017-Benzin,19.6
1693,2017,0.000792117,Benzin,1260,50.0,97625.24655,suzuki-celerio-2017-Benzin,27.8
1694,2017,0.000792117,Benzin,1610,61.8,134712.0316,hyundai-i20-2017-Benzin,21.3
1695,2017,0.000752418,Benzin,1900,92.0,214714.0039,ford-focus-2017-Benzin,20.4
1696,2017,0.000720583,Diesel,1980,88.0,256401.3807,peugeot-3008-2017-Diesel,23.8
1697,2017,0.000592122,Benzin,1330,66.0,128196.2525,suzuki-ignis-2017-Benzin,21.7
1698,2017,0.00057377,Diesel,2400,140.0,623071.9921,volvo-v90-2017-Diesel,20.4
1699,2017,0.00056628,Diesel,1920,140.0,289940.8284,volvo-v40-2017-Diesel,26.3
1700,2017,0.000549426,Benzin,1330,44.0,84321.49901,seat-mii-2017-Benzin,24.4
1701,2017,0.00054643,Diesel,2220,140.0,435369.8225,audi-a4-2017-Diesel,23.8
1702,2017,0.000543059,Diesel,1944,110.0,190402.3669,skoda-octavia-2017-Diesel,22.7
1703,2017,0.000538565,Diesel,2170,140.0,613412.2288,volvo-v60-2017-Diesel,25.0
1704,2017,0.000537441,Benzin,1370,59.0,118334.3195,fiat-500-2017-Benzin,26.3
1705,2017,0.000518341,Benzin,1730,103.0,187365.8777,suzuki-vitara-2017-Benzin,18.9
1706,2017,0.000495495,Benzin,1640,66.0,169627.2189,skoda-rapid-2017-Benzin,20.4
1707,2017,0.000491,Diesel,2330,132.0,374751.4793,ford-mondeo-2017-Diesel,20.8
1708,2017,0.000484259,Benzin,2085,191.0,272951.6765,opel-insignia-2017-Benzin,16.7
1709,2017,0.000472649,Diesel,1916,81.0,265661.7357,renault-kadjar-2017-Diesel,26.3
