Year;Make-model-year-fuel;Make;Model;Variant;Size segment;Fuel-size segment;No. of registrations;Shares;Prices (2015-DKK);Ownership cost (DKK);Weight (kg);Fuel;Engine effect (kW);Horsepower;Size (m3);Footprint (m�);Cost/km (DKK);fuelPrice (DKK/unit)
2010;suzuki-splash-2010-Diesel;suzuki;splash;1,3 DDIS;Small;DieselSmall;122;4.74E-05;123244.373;103497.0101;1530;Diesel;55;77.875;9.910152;6.2454;0.421171171;9.35
2010;hyundai-matrix-2010-Benzin;hyundai;matrix;1,6 AUT.;Small;BenzinSmall;121;4.70E-05;182204.716;145526.024;1800;Benzin;76;108.5;11.471472;6.9948;0.778417266;10.82
2010;toyota-iq-2010-Benzin;toyota;iq;1.0 MAN.5. 3-DØRS;Small;BenzinSmall;117;4.55E-05;172964.6302;146466.526;1215;Benzin;50;68;7.5348;5.0232;0.476651982;10.82
2010;hyundai-ix20-2010-Benzin;hyundai;ix20;1,4;Small;BenzinSmall;113;4.39E-05;219715.97;169032.038;1710;Benzin;66;82;11.6112;7.257;0.604469274;10.82
2010;opel-zafira-2010-Benzin;opel;zafira;1,6;Large;BenzinLarge;111;4.31E-05;353687.0311;283405.5973;2095;Benzin;103;140;13.20282;8.0505;0.801481481;10.82
2010;volkswagen-sharan-2010-Diesel;volkswagen;sharan;2,0 TDI;Large;DieselLarge;110;4.27E-05;543513.3976;491547.7716;2540;Diesel;103;140;16.0341;9.215;0.534285714;9.35
2010;volkswagen-caddy-2010-Benzin;volkswagen;caddy;1,6;Large;BenzinLarge;105;4.08E-05;278242.2294;258801.9143;2175;Benzin;63;102;14.4936;7.92;0.901666667;10.82
2010;seat-altea-2010-Benzin;seat;altea;1,4 TSI;Large;BenzinLarge;105;4.08E-05;294640.9432;259318.4448;2023;Benzin;118;105;11.893692;7.5756;0.693589744;10.82
2010;audi-a7-2010-Diesel;audi;a7;3,0 TDI QUATTRO AUT.;Large;DieselLarge;103;4.00E-05;975348.3387;873435.8467;2335;Diesel;150;224.5;13.479634;9.4927;0.55988024;9.35
2010;fiat-500-2010-Diesel;fiat;500;1.3 MTJ;Small;DieselSmall;94;3.65E-05;153259.3783;136161.9904;1420;Diesel;55;74;8.621885;5.7865;0.392857143;9.35
2010;hyundai-ix20-2010-Diesel;hyundai;ix20;1,4 CRDI 78;Small;DieselSmall;90;3.50E-05;219715.97;168872.038;1800;Diesel;66;82;11.6112;7.257;0.401287554;9.35
2010;audi-r8-2010-Benzin;audi;r8;5,2 FSI QUATTRO AUT.;Large;BenzinLarge;89;3.46E-05;3479742.765;3097482.413;2020;Benzin;386;525;10.7115;8.5692;1.229545455;10.82
2010;volvo-s60-2010-Benzin;volvo;s60;2,4;Large;BenzinLarge;84;3.26E-05;521972.1329;494708.186;1975;Benzin;224;155;12.786312;8.6394;0.949122807;10.82
2010;chevrolet-lacetti-2010-Benzin;chevrolet;lacetti;1,6;Small;BenzinSmall;82;3.19E-05;192919.6141;138395.3718;1650;Benzin;80;93;10.78655;7.439;0.767375887;10.82
2010;nissan-note-2010-Diesel;nissan;note;1,5 DCI;Small;DieselSmall;81;3.15E-05;182199.3569;161027.5094;1610;Diesel;63;90.28571429;10.68756;6.8952;0.401287554;9.35
2010;kia-soul-2010-Benzin;kia;soul;1,6;Small;BenzinSmall;76;2.95E-05;214359.0568;181053.4109;1680;Benzin;93;126.6666667;11.844609;7.3569;0.702597403;10.82
2010;volvo-s60-2010-Diesel;volvo;s60;D3 AUT.;Large;DieselLarge;79;3.07E-05;521972.1329;492628.186;2110;Diesel;120;145;12.786312;8.6394;0.553254438;9.35
2010;volkswagen-caddy-2010-Diesel;volkswagen;caddy;UOPLYST;Large;DieselLarge;79;3.07E-05;278242.2294;261841.9143;2370;Diesel;55;102;14.4936;7.92;0.644827586;9.35
2010;audi-a8-2010-Benzin;audi;a8;4,2 FSI QUATTRO AUT.;Large;BenzinLarge;78;3.03E-05;1839495.177;1640576.55;2525;Benzin;273;356.2857143;14.63358;10.05921429;1.03047619;10.82
2010;audi-a1-2010-Benzin;audi;a1;1,4 tfsi aut;Small;BenzinSmall;77;2.99E-05;317001.0718;283215.0145;1575;Benzin;90;122;9.75966;6.873;0.563541667;10.82
2010;kia-soul-2010-Diesel;kia;soul;1,6 DIESEL;Small;DieselSmall;67;2.60E-05;214359.0568;182933.4109;1780;Diesel;94;126.6666667;11.844609;7.3569;0.486979167;9.35
2010;skoda-yeti-2010-Diesel;skoda;yeti;2,0 TDI 4X4;Small;DieselSmall;76;2.95E-05;278563.7728;255972.682;1965;Diesel;81;108.3333333;12.765922;7.5538;0.505405405;9.35
2010;volvo-s80-2010-Diesel;volvo;s80;D5 AUT.;Large;DieselLarge;70;2.72E-05;552950.6967;521174.3904;2200;Diesel;129;153;13.658085;9.118;0.553254438;9.35
2010;audi-tt-2010-Benzin;audi;tt;2,0 TFSI AUT.;Small;BenzinSmall;68;2.64E-05;639018.2208;573822.122;1760;Benzin;250;202.5;9.563488;7.1104;0.767375887;10.82
2010;ford-kuga-2010-Diesel;ford;kuga;2,0 TDCI AUT.;Large;DieselLarge;66;2.56E-05;494534.8339;466006.242;2060;Diesel;120;140;13.724928;8.1696;0.553254438;9.35
2010;audi-a1-2010-Diesel;audi;a1;1,6 TDI;Small;DieselSmall;65;2.53E-05;317001.0718;282735.0145;1590;Diesel;77;122;9.75966;6.873;0.365234375;9.35
2010;volvo-c30-2010-Diesel;volvo;c30;DRIVE S/S;Small;DieselSmall;65;2.53E-05;282852.09;275883.251;1900;Diesel;90;103;10.944864;7.6006;0.644827586;9.35
2010;audi-s4-2010-Benzin;audi;s4;3.0 TFSI 333 HK 5-dørs QUATTRO S tronic;Large;BenzinLarge;64;2.49E-05;1046550.911;941468.8376;2320;Benzin;0;354;12.2797;8.74;1.050485437;10.82
2010;audi-q5-2010-Benzin;audi;q5;2,0 TFSI QUATTRO AUT;Large;BenzinLarge;53;2.06E-05;701207.9314;634811.551;2415;Benzin;155;219.3333333;14.51505;8.742983333;1.011214953;10.82
2010;smart-fortwo-2010-Benzin;smart;fortwo;CABRIO MHD;Small;BenzinSmall;52;2.02E-05;208981.7792;110431.9636;1020;Benzin;45;82;6.99192;4.482;0.464377682;10.82
2010;toyota-prius-2010-Benzin;toyota;prius;1.8 AUT.;Small;BenzinSmall;51;1.98E-05;412690.2465;347248.716;1805;Benzin;73;99;11.5514;7.805;0.4328;10.82
2010;skoda-yeti-2010-Benzin;skoda;yeti;1,2 TSI;Large;BenzinLarge;49;1.90E-05;278563.7728;252292.682;1890;Benzin;77;108.3333333;12.765922;7.5538;0.693589744;10.82
2010;skoda-roomster-2010-Diesel;skoda;roomster;1,6 TDI;Small;DieselSmall;46;1.79E-05;201501.6077;184322.2868;1777;Diesel;77;87;11.36016;7.0672;0.438967136;9.35
2010;toyota-corolla-2010-Diesel;toyota;corolla;1,4 D-4D 4-DØRS SD;Small;DieselSmall;46;1.79E-05;294378.3494;256396.5865;1890;Diesel;66;137.8181818;11.73979636;8.152636364;0.534285714;9.35
2010;ford-galaxy-2010-Benzin;ford;galaxy;2,0;Large;BenzinLarge;40;1.55E-05;462752.4116;437365.347;2450;Benzin;107;142.6666667;15.33724;9.0134;0.872580645;10.82
2010;maserati-granturismo-2010-Benzin;maserati;granturismo;#N/A;Large;BenzinLarge;48;1.87E-05;2963558.414;2600326.694;2250;Benzin;323;419;12.683904;9.4656;1.773770492;10.82
2010;ford-fusion-2010-Diesel;ford;fusion;1,4 TDCI;Small;DieselSmall;39;1.52E-05;203544.4802;193291.5798;1675;Diesel;66;84;10.621688;6.8972;0.421171171;9.35
2010;volvo-s40-2010-Diesel;volvo;s40;1,6 D DRIVE S/S;Small;DieselSmall;33;1.28E-05;337624.866;313755.4056;1880;Diesel;80;110.5;11.49792;7.92075;0.365234375;9.35
2010;peugeot-3008-2010-Benzin;peugeot;3008;1,6I 156HK SUV;Large;BenzinLarge;31;1.20E-05;310816.7203;237546.1658;2020;Benzin;88;110;13.186912;8.0408;0.767375887;10.82
2010;volkswagen-golf-2010-Benzin;volkswagen;golf;1,4 TSI AUT.;Small;BenzinSmall;4286;0.00166549;309752.4116;280688.9161;1820;Benzin;118;131.5;11.131582;7.3964;0.672049689;10.82
2010;volkswagen-passat-2010-Diesel;volkswagen;passat;1,6 TDI BLUEMOTION;Large;DieselLarge;2490;0.000967585;562057.8778;506183.4662;2210;Diesel;103;131.5;13.195728;8.6814;0.494708995;9.35
2010;volkswagen-touareg-2010-Diesel;volkswagen;touareg;ACCASAX1;Large;DieselLarge;266;0.000103365;1010180.064;912347.438;2910;Diesel;176;290;15.92352;9.312;0.708333333;9.35
2010;volkswagen-touran-2010-Diesel;volkswagen;touran;2,0 TDI;Large;DieselLarge;779;0.00030271;396996.7846;359892.2952;2190;Diesel;77;130;13.15292;7.873442857;0.494708995;9.35
2010;citron-c5-2010-Diesel;citron;c5;2,0 HDI AUT.;Large;DieselLarge;1943;0.000755027;423066.4523;364833.8547;2276;Diesel;103;140;12.89166;8.8908;0.543604651;9.35
2010;fiat-punto-2010-Benzin;fiat;punto;1,4;Small;BenzinSmall;916;0.000355947;166121.1147;147372.923;1510;Benzin;57;77;10.147943;6.4076;0.618285714;10.82
2010;ford-c-max-2010-Diesel;ford;c-max;1,6 TDCI;Small;DieselSmall;1508;0.000585991;307610.9325;288905.2345;1920;Diesel;80;98.78947368;12.60896;7.8806;0.421171171;9.35
2010;ford-s-max-2010-Diesel;ford;s-max;2,0 TDCI;Large;DieselLarge;1917;0.000744924;505198.2851;474003.5544;2505;Diesel;103;189.3333333;14.886216;8.9676;0.534285714;9.35
2010;mercedes-benz-c200-2010-Diesel;mercedes-benz;c200;H001M0;Large;DieselLarge;71;2.76E-05;541262.5938;476029.1702;2175;Diesel;100;184;11.88732;21.16;0.486979167;9.35
2010;mercedes-benz-c250-2010-Diesel;mercedes-benz;c250;H003MO;Large;DieselLarge;60;2.33E-05;672668.8103;593246.2701;2215;Diesel;150;204;11.88732;21.16;0.543604651;9.35
2010;mercedes-benz-e200-2010-Benzin;mercedes-benz;e200;J248M0;Large;BenzinLarge;38;1.48E-05;721544.4802;636065.3962;2155;Benzin;135;146.6666667;11.7782;22.09;0.886885246;10.82
2010;mercedes-benz-e-2010-Diesel;mercedes-benz;e;200 CDI BE AUT.;Large;DieselLarge;951;0.000369548;958630.2251;840495.6584;2270;Diesel;100;170;13.243965;9.0095;0.55988024;9.35
2010;mercedes-benz-e220-2010-Diesel;mercedes-benz;e220;J002M0;Large;DieselLarge;98;3.81E-05;932369.7749;817790.2166;2420;Diesel;125;150;13.68815;24.01;0.55988024;9.35
2010;mercedes-benz-e250-2010-Benzin;mercedes-benz;e250;CGI;Large;BenzinLarge;48;1.87E-05;927548.7674;812661.853;2045;Benzin;0;205.1666667;13.68815;24.01;0.8453125;10.82
2010;mercedes-benz-e250-2010-Diesel;mercedes-benz;e250;CDI;Large;DieselLarge;114;4.43E-05;927548.7674;813621.853;2160;Diesel;150;205.1666667;13.243965;23.7169;0.577160494;9.35
2010;mercedes-benz-e350-2010-Benzin;mercedes-benz;e350;CGI;Large;BenzinLarge;160;6.22E-05;1017148.982;891652.4386;2260;Benzin;215;261.8181818;11.7782;22.09;0.916949153;10.82
2010;mercedes-benz-e350-2010-Diesel;mercedes-benz;e350;UOPLYST;Large;DieselLarge;488;0.000189631;1017148.982;896492.4386;2585;Diesel;195;261.8181818;13.68815;24.01;0.672661871;9.35
2010;mercedes-benz-ml350-2010-Diesel;mercedes-benz;ml350;B225M1;Large;DieselLarge;119;4.62E-05;1209643.087;1071907.654;2910;Diesel;170;269.4285714;16.616236;22.8484;0.85;9.35
2010;mercedes-benz-viano-2010-Diesel;mercedes-benz;viano;2,2 CDI AUT.;Large;DieselLarge;71;2.76E-05;1016655.949;905046.1499;2940;Diesel;120;195;17.0563;9.519;0.857798165;9.35
2010;mini-cooper-2010-Benzin;mini;cooper;S  CABRIOLET;Small;BenzinSmall;54;2.10E-05;431830.6538;401746.0274;1660;Benzin;88;122;8.76456;6.216;0.693589744;10.82
2010;mitsubishi-lancer-2010-Diesel;mitsubishi;lancer;1.8DI-D INTENSE 5D C;Small;DieselSmall;84;3.26E-05;217573.4191;186177.8168;1990;Diesel;110;128.5;12.279168;8.0784;0.534285714;9.35
2010;peugeot-rcz-2010-Benzin;peugeot;rcz;1,6 156HK;Small;BenzinSmall;68;2.64E-05;482306.538;362013.7327;1780;Benzin;115;162.2857143;10.79364;7.9365;0.746206897;10.82
2010;porsche-911-2010-Benzin;porsche;911;CARRERA  4S;Large;BenzinLarge;1448;0.000562676;2338393.355;1541408.554;1920;Benzin;368;258.3333333;8.952625;7.0125;1.189010989;10.82
2010;porsche-cayenne-2010-Benzin;porsche;cayenne;S 4,8;Large;BenzinLarge;537;0.000208672;1637024.652;1085005.144;2840;Benzin;294;240;16.08939;9.409;1.138947368;10.82
2010;porsche-cayenne-2010-Diesel;porsche;cayenne;V6 AUT;Large;DieselLarge;924;0.000359056;1290883.173;869719.6344;2860;Diesel;176;240;16.08939;9.409;0.935;9.35
2010;porsche-panamera-2010-Benzin;porsche;panamera;4S;Large;BenzinLarge;1029;0.000399857;2357817.792;1560208.666;2500;Benzin;294;300;13.620782;9.5921;1.319512195;10.82
2010;subaru-forester-2010-Diesel;subaru;forester;2,0 D X AWD;Small;DieselSmall;52;2.02E-05;460770.6324;340724.2283;2050;Diesel;108;147;13.79856;8.1168;0.599358974;9.35
2010;subaru-legacy-2010-Benzin;subaru;legacy;2,5 AWD WAGON AUT.;Large;BenzinLarge;48;1.87E-05;502678.4566;369251.251;2030;Benzin;123;183;13.102936;8.48615;0.879674797;10.82
2010;subaru-legacy-2010-Diesel;subaru;legacy;2,0 AWD OUTBACK;Large;DieselLarge;34;1.32E-05;502678.4566;370491.251;2085;Diesel;110;183;13.102936;8.48615;0.599358974;9.35
2010;toyota-iq-2010-Diesel;toyota;iq;1.4 D-4D MAN. 3-DØRS;Small;DieselSmall;36;1.40E-05;172964.6302;147506.526;1285;Diesel;66;68;7.5348;5.0232;0.374;9.35
2010;volvo-v60-2010-Diesel;volvo;v60;D3 AUT.;Large;DieselLarge;143;5.56E-05;539123.2583;508432.6479;2200;Diesel;120;163;12.813988;8.6581;0.570121951;9.35
2011;bmw-5-serie-2011-Diesel;bmw;5-serie;520d Touring Steptronic;Large;DieselLarge;490;0.000189593;984427.5287;875542.0021;2455;Diesel;135;243.1818182;13.333596;9.169953463;0.658227848;10.4
2011;bmw-m3-2011-Benzin;bmw;m3;DX91;Large;BenzinLarge;110;4.26E-05;1715220.021;1525157.943;2280;Benzin;309;420;11.55924;8.316;1.357471264;11.81
2011;bmw-x1-2011-Benzin;bmw;x1;28i SUV xDrive Steptronic;Large;BenzinLarge;36;1.39E-05;544677.7894;487860.8941;2150;Benzin;110;158.5714286;12.4155;8.01;0.92992126;11.81
2011;bmw-x1-2011-Diesel;bmw;x1;20d X Drive;Large;DieselLarge;268;0.000103696;544677.7894;490560.8941;2160;Diesel;130;103.5;12.4155;8.01;0.65408805;10.4
2011;bmw-x5-2011-Benzin;bmw;x5;X5M;Large;BenzinLarge;93;3.60E-05;1157142.857;1039706.5;3025;Benzin;225;323.0909091;16.696044;9.379916529;1.47625;11.81
2011;bmw-x5-2011-Diesel;bmw;x5;ZW61;Large;DieselLarge;592;0.00022906;1157142.857;1030446.5;3000;Diesel;225;323.0909091;16.627336;9.379916529;0.781954887;10.4
2011;bmw-x6-2011-Benzin;bmw;x6;gz01;Large;BenzinLarge;33;1.28E-05;1245773.723;1120378.835;2905;Benzin;408;313.2;16.232832;9.6624;1.640277778;11.81
2011;bmw-x6-2011-Diesel;bmw;x6;XDrive 30d;Large;DieselLarge;178;6.89E-05;1245773.723;1108038.835;2760;Diesel;225;555;16.232832;9.6624;0.781954887;10.4
2011;citron-c-zero-2011-El;citron;c-zero;-;Small;ElSmall;116;4.49E-05;287398.3316;241592.3416;1450;El;35;64;8.24064;5.1504;0.228943445;214.6344793
2011;ferrari-california-2011-Benzin;ferrari;california;#N/A;Large;BenzinLarge;57;2.21E-05;3858185.61;3365643.733;2200;Benzin;365;460;11.34984;8.664;1.553947368;11.81
2011;fiat-scudo-2011-Diesel;fiat;scudo;2,0 JTD;Large;DieselLarge;51;1.97E-05;578518.2482;512648.664;2805;Diesel;66;128;18.94604;9.766;0.727272727;10.4
2011;honda-accord-2011-Diesel;honda;accord;2,2D ELEGANCE;Large;DieselLarge;172;6.66E-05;417203.3368;367666.9669;2180;Diesel;110;166.2;12.8478;8.74;0.666666667;10.4
2011;hyundai-ix35-2011-Diesel;hyundai;ix35;2,0 CRDI 2WD MT 184;Large;DieselLarge;61;2.36E-05;354529.7185;277140.0217;2140;Diesel;135;115;13.403754;8.0262;0.615384615;10.4
2011;hyundai-veloster-2011-Benzin;hyundai;veloster;1,6 ISG;Small;BenzinSmall;55;2.13E-05;354529.7185;270040.0217;1700;Benzin;103;140;10.57532;7.5538;0.698816568;11.81
2011;jaguar-xf-2011-Diesel;jaguar;xf;G;Large;DieselLarge;98;3.79E-05;1006254.432;855643.9656;2360;Diesel;177;207;13.614208;9.390933333;0.707482993;10.4
2011;jaguar-xj-2011-Diesel;jaguar;xj;C;Large;DieselLarge;64;2.48E-05;1653494.265;1397827.286;2365;Diesel;202;275;14.03136;9.71775;0.748201439;10.4
2011;maserati-granturismo-2011-Benzin;maserati;granturismo;#N/A;Large;BenzinLarge;73;2.82E-05;3451511.992;3023383.556;2250;Benzin;323;419;12.523679;6.5569;1.936065574;11.81
2011;mazda-5-2011-Diesel;mazda;5;1.6 DIESEL;Large;DieselLarge;134;5.18E-05;347760.1668;250485.3738;2125;Diesel;85;132.5;13.01265;8.0325;0.541666667;10.4
2011;citron-c1-2011-Benzin;citron;c1;1,0 I;Small;BenzinSmall;3171;0.00122694;106552.659;90614.68822;1190;Benzin;50;68;8.186512;5.6072;0.531981982;11.81
2011;citron-c3-2011-Diesel;citron;c3;HDI 70;Small;DieselSmall;2586;0.001000589;175630.8655;149264.1108;1583;Diesel;50;70;10.360624;6.8162;0.395437262;10.4
2011;citron-c3-picasso-2011-Diesel;citron;c3;1,6 HDI 110 FAP;Small;DieselSmall;1008;0.000390021;216220.0209;186889.6628;1779;Diesel;68;90;11.434608;7.0584;0.479262673;10.4
2011;citron-c4-2011-Diesel;citron;c4;HDI 110 AUT.;Small;DieselSmall;2002;0.000774624;311309.6976;264434.5662;1790;Diesel;68;112;11.548543;7.7507;0.43697479;10.4
2011;chevrolet-spark-2011-Benzin;chevrolet;spark;1.2 ESP 5D;Small;BenzinSmall;5760;0.002228689;89571.42857;61644.64214;1367;Benzin;60;68.73684211;8.85248;5.824;0.5905;11.81
2011;toyota-aygo-2011-Benzin;toyota;aygo;1.0 HB 5-DØRS;Small;BenzinSmall;4674;0.001808488;89987.48697;77029.01971;1190;Benzin;50;68;8.120574;5.5242;0.531981982;11.81
2011;peugeot-107-2011-Benzin;peugeot;107;1,0 5-D 68 HK;Small;BenzinSmall;4331;0.001675773;105830.0313;79409.61995;1190;Benzin;50;68;8.218623;5.5909;0.531981982;11.81
2011;hyundai-i30-2011-Diesel;hyundai;i30;1,6 CRDI 90 ECO;Small;DieselSmall;3479;0.001346113;177262.7737;135268.4504;1820;Diesel;66;96.33333333;11.275232;7.772666667;0.40625;10.4
2011;audi-a4-2011-Diesel;audi;a4;2,0 TDI;Large;DieselLarge;3456;0.001337213;474566.2148;425696.0297;2105;Diesel;100;144.2666667;12.38544;8.601;0.5;10.4
2011;suzuki-swift-2011-Benzin;suzuki;swift;1,2;Small;BenzinSmall;3373;0.001305099;145972.8884;116805.604;1480;Benzin;69;87.72727273;9.88295;6.532773438;0.578921569;11.81
2011;hyundai-i10-2011-Benzin;hyundai;i10;1,2 FL;Small;BenzinSmall;3104;0.001201016;88628.77998;67972.27475;1405;Benzin;63;85.11111111;8.84576;5.732033333;0.554460094;11.81
2011;opel-corsa-2011-Benzin;opel;corsa;1,4;Small;BenzinSmall;3074;0.001189408;147496.3504;117570.6018;1565;Benzin;74;87.09677419;10.1916;6.84;0.60255102;11.81
2011;kia-picanto-2011-Benzin;kia;picanto;1,0 EXCLUSIVE ISG;Small;BenzinSmall;3037;0.001175092;93846.71533;78228.59657;1340;Benzin;51;70.24;8.5248;5.744;0.484016393;11.81
2011;ford-mondeo-2011-Diesel;ford;mondeo;2,0 TDCI AUT.;Large;DieselLarge;2976;0.001151489;393328.4672;371420.3625;2335;Diesel;120;147.09375;13.812876;9.128109375;0.581005587;10.4
2011;nissan-qashqai-2011-Diesel;nissan;qashqai;1,5 DCI;Small;DieselSmall;2884;0.001115892;356613.1387;314585.5749;1930;Diesel;81;122.4666667;12.408914;7.7074;0.541666667;10.4
2011;fiat-500-2011-Benzin;fiat;500;875 TB;Small;BenzinSmall;2695;0.001042763;149104.2753;129771.8844;1305;Benzin;63;72.875;8.621885;5.7865;0.567788462;11.81
2011;toyota-avensis-2011-Benzin;toyota;avensis;1.6 SD MAN.6;Large;BenzinLarge;2666;0.001031543;298177.268;257658.3708;2000;Benzin;108;135.2222222;12.777876;8.600851852;0.79261745;11.81
2011;peugeot-508-2011-Diesel;peugeot;508;2,2 HDI 204 HK AUT S;Small;DieselSmall;2579;0.00099788;327413.9729;245079.5864;2005;Diesel;82;128.1111111;13.16978;8.882055556;0.45814978;10.4
2011;volkswagen-polo-2011-Diesel;volkswagen;polo;1,6 TDI;Small;DieselSmall;2536;0.000981242;158078.2065;142742.3432;1650;Diesel;55;84.80769231;9.937704;6.6696;0.385185185;10.4
2011;peugeot-207-2011-Diesel;peugeot;207;1,6 HDI 16V 90HK.5D.;Small;DieselSmall;2468;0.000954931;163702.8154;124806.7289;1743;Diesel;68;94.09090909;10.418625;7.73955;0.43697479;10.4
2011;suzuki-alto-2011-Benzin;suzuki;alto;1,0L M/T;Small;BenzinSmall;2265;0.000876386;93837.33055;75680.2939;1250;Benzin;50;68;8.232;5.6;0.520264317;11.81
2011;renault-scenic-2011-Diesel;renault;scenic;1,5 DCI 95;Large;DieselLarge;2219;0.000858587;257978.1022;229601.9381;2170;Diesel;70;130;13.16756;8.029;0.581005587;10.4
2011;skoda-fabia-2011-Benzin;skoda;fabia;1,4;Small;BenzinSmall;2141;0.000828407;129302.3983;117468.6898;1570;Benzin;51;87.61538462;10.455;6.874123077;0.648901099;11.81
2011;peugeot-308-2011-Diesel;peugeot;308;1,6 HDI 112HK STC;Small;DieselSmall;2045;0.000791262;218967.6747;167247.8867;1970;Diesel;82;121.4285714;12.7764;8.084266667;0.5;10.4
2011;toyota-verso-2011-Benzin;toyota;verso;1,3 MAN.6;Large;BenzinLarge;2044;0.000790875;284189.781;245943.1511;2125;Benzin;97;135.5;12.875112;7.9476;0.814482759;11.81
2011;ford-focus-2011-Diesel;ford;focus;1,6 TDCI;Small;DieselSmall;2004;0.000775398;265901.9812;248844.0928;1885;Diesel;80;103.5714286;12.3372;8.180069388;0.45814978;10.4
2011;volkswagen-passat-2011-Benzin;volkswagen;passat;1,8 TSI;Large;BenzinLarge;1940;0.000750635;311679.8749;284157.1979;2110;Benzin;118;137.6170213;13.195728;8.6814;0.814482759;11.81
2011;hyundai-i20-2011-Benzin;hyundai;i20;1,2;Small;BenzinSmall;1925;0.000744831;119912.4088;92938.76405;1515;Benzin;57;80.29411765;10.038726;6.7374;0.60255102;11.81
2011;ford-ka-2011-Benzin;ford;ka;1,2;Small;BenzinSmall;1835;0.000710008;104262.7737;97454.02991;1320;Benzin;51;69;9.0138;6.0092;0.578921569;11.81
2011;audi-a6-2011-Diesel;audi;a6;2,0 TDI AUT.;Large;DieselLarge;1807;0.000699174;661800.8342;592932.3266;2225;Diesel;180;212.7;13.432584;9.198966;0.530612245;10.4
2011;peugeot-206-2011-Diesel;peugeot;206;1,4 HDI 68 HK 5-D;Small;DieselSmall;1807;0.000699174;135547.4453;102221.9639;1493;Diesel;50;72;9.31509;6.44355;0.416;10.4
2011;fiat-panda-2011-Benzin;fiat;panda;1,2;Small;BenzinSmall;1806;0.000698787;88518.24818;77715.76402;1305;Benzin;51;69;8.613528;5.5932;0.578921569;11.81
2011;volkswagen-polo-2011-Benzin;volkswagen;polo;1,2;Small;BenzinSmall;1795;0.000694531;158078.2065;143322.3432;1570;Benzin;63;84.55882353;9.737616;6.6696;0.624867725;11.81
2011;opel-insignia-2011-Diesel;opel;insignia;2,0 CDTI ECOFLEX;Large;DieselLarge;1730;0.000669381;343249.2179;274293.3955;2285;Diesel;118;172.7391304;13.881552;9.043574291;0.530612245;10.4
2011;ford-fiesta-2011-Benzin;ford;fiesta;1,25;Small;BenzinSmall;1575;0.000609407;144211.6788;140418.0852;1530;Benzin;71;74.41666667;10.05512;6.794;0.776973684;11.81
2011;opel-astra-2011-Diesel;opel;astra;2,0 CDTI;Small;DieselSmall;1498;0.000579614;218874.8697;172328.7618;2030;Diesel;92;123.28125;13.10078;8.36420625;0.385185185;10.4
2011;renault-megane-2011-Diesel;renault;megane;1,5 DCI 110;Small;DieselSmall;1486;0.000574971;247133.4724;214872.2092;1825;Diesel;81;105.5555556;11.99265675;8.158269896;0.45814978;10.4
2011;chevrolet-aveo-2011-Benzin;chevrolet;aveo;1.2 5D;Small;BenzinSmall;1460;0.000564911;120953.0761;84220.46077;1503;Benzin;63;84;10.684992;6.889303125;0.648901099;11.81
2011;toyota-yaris-2011-Benzin;toyota;yaris;1,3 MAN. 6. 5D STOP&;Small;BenzinSmall;1447;0.000559881;135546.4025;116746.8894;1470;Benzin;73;86.26923077;9.98563;6.554153846;0.638378378;11.81
2011;opel-corsa-2011-Diesel;opel;corsa;1,3 CDTI ECOFLEX;Small;DieselSmall;1400;0.000541695;147496.3504;116990.6018;1635;Diesel;70;87.09677419;10.1916;6.84;0.374100719;10.4
2011;suzuki-splash-2011-Benzin;suzuki;splash;1,0;Small;BenzinSmall;1385;0.000535891;114694.4734;92132.72104;1485;Benzin;48;73.81818182;9.936864;6.257236364;0.567788462;11.81
2011;ford-fiesta-2011-Diesel;ford;fiesta;1,4 TDCI;Small;DieselSmall;1361;0.000526605;144211.6788;135138.0852;1545;Diesel;70;71.875;10.05512;6.794;0.385185185;10.4
2011;opel-astra-2011-Benzin;opel;astra;1,4 T;Large;BenzinLarge;1355;0.000524284;218874.8697;176048.7618;1905;Benzin;103;119.25;13.10078;8.36420625;0.742767296;11.81
2011;audi-a4-2011-Benzin;audi;a4;2,0 TFSI;Large;BenzinLarge;1350;0.000522349;474566.2148;427236.0297;2065;Benzin;132;144.2666667;12.29943;8.601;0.776973684;11.81
2011;skoda-octavia-2011-Diesel;skoda;octavia;1,6 TDI GREENLINE;Small;DieselSmall;1346;0.000520801;212720.5422;190595.0849;1990;Diesel;77;115.84375;11.890683;8.0889;0.395437262;10.4
